ro_number,store_code,open_date,close_date,advisor_id,technician_id,pay_type,ro_type,labor_hours,labor_sales,parts_sales
900306,CR1,2025-09-03,2025-09-03,1009,1014,W,maintenance,0.5,67.51,80.28
900307,CR1,2025-09-03,2025-09-03,1009,1013,C,maintenance,0.3,52.70,63.88
900308,CR1,2025-09-03,2025-09-03,1009,1018,C,repair,2.5,396.20,462.33
900309,CR1,2025-09-03,2025-09-03,1009,1016,W,internal_recon,1.6,210.95,0.00
900310,CR1,2025-09-03,2025-09-08,1009,1018,C,repair,2.0,321.71,0.00
900311,CR1,2025-09-03,2025-09-03,1012,1018,I,repair,2.0,181.77,221.27
900312,CR1,2025-09-03,2025-09-03,1011,1013,C,maintenance,2.0,318.35,243.60
900313,CR1,2025-09-03,2025-09-05,1012,1018,C,maintenance,1.9,331.20,418.78
900314,CR1,2025-09-03,2025-09-03,1012,1017,I,internal_recon,0.7,69.35,88.90
900315,CR1,2025-09-03,2025-09-03,1010,1018,C,maintenance,2.0,351.03,306.56
900316,CR1,2025-09-03,2025-09-03,1011,1016,I,repair,1.7,157.12,118.80
900317,CR1,2025-09-03,2025-09-04,1012,1014,W,internal_recon,0.6,82.00,64.12
900318,CR1,2025-09-03,2025-09-03,1011,1019,C,repair,1.3,224.91,241.87
900319,CR1,2025-09-03,2025-09-03,1012,1014,I,maintenance,0.8,78.47,66.13
900320,CR1,2025-09-03,2025-09-03,1012,1014,C,maintenance,0.3,48.66,55.15
900321,CR1,2025-09-03,2025-09-03,1010,1015,W,internal_recon,2.0,259.24,206.16
900322,CR1,2025-09-03,2025-09-03,1009,1014,C,recall,2.1,349.11,308.57
900323,CR1,2025-09-03,2025-09-03,1011,1016,W,repair,0.6,83.93,62.79
900324,CR1,2025-09-03,2025-09-03,1010,1015,C,maintenance,1.9,321.22,220.91
900325,CR1,2025-09-03,2025-09-03,1012,1019,W,recall,1.2,165.16,106.34
900326,CR1,2025-09-03,2025-09-03,1011,1015,C,internal_recon,2.9,495.24,596.44
900327,CR1,2025-09-03,2025-09-03,1012,1014,C,internal_recon,1.8,291.09,301.71
900328,CR2,2025-09-03,2025-09-03,1028,1031,W,maintenance,1.8,250.24,278.50
900329,CR2,2025-09-03,2025-09-03,1030,1033,C,repair,1.8,303.98,0.00
900330,CR2,2025-09-03,2025-09-05,1030,1034,C,maintenance,2.1,360.58,226.77
900331,CR2,2025-09-03,2025-09-03,1030,1035,W,internal_recon,2.3,320.58,404.35
900332,CR2,2025-09-03,2025-09-03,1030,1033,W,repair,3.2,432.27,307.93
900333,CR2,2025-09-03,2025-09-03,1030,1033,C,maintenance,1.3,208.28,0.00
900334,CR2,2025-09-03,2025-09-03,1029,1033,C,internal_recon,1.6,265.45,237.39
900335,CR2,2025-09-03,2025-09-03,1029,1031,I,repair,1.8,159.88,0.00
900336,CR2,2025-09-03,2025-09-03,1030,1033,W,repair,2.1,286.65,324.63
900337,CR2,2025-09-03,2025-09-03,1028,1033,C,maintenance,1.9,304.74,297.69
900338,CR2,2025-09-03,2025-09-03,1030,1033,C,maintenance,1.0,165.69,111.35
900339,CR2,2025-09-03,2025-09-03,1030,1031,C,recall,2.3,395.90,263.65
900340,CR2,2025-09-03,2025-09-03,1030,1035,I,internal_recon,1.8,170.94,120.85
900341,CR2,2025-09-03,2025-09-03,1029,1033,I,internal_recon,2.6,249.19,320.58
900342,CR2,2025-09-03,2025-09-03,1030,1033,C,maintenance,1.1,189.38,231.42
900343,CR2,2025-09-03,2025-09-03,1028,1032,C,repair,1.0,168.55,0.00
900344,CR2,2025-09-03,2025-09-04,1028,1031,W,maintenance,1.5,193.73,201.45
900345,CR2,2025-09-03,2025-09-04,1030,1033,C,maintenance,0.6,99.90,113.41
900346,CR2,2025-09-03,2025-09-03,1028,1031,C,maintenance,1.8,300.59,0.00
900347,CR2,2025-09-03,2025-09-04,1030,1035,C,repair,1.2,207.30,252.55
900348,CR2,2025-09-03,2025-09-03,1029,1034,W,repair,1.6,226.20,142.08
900349,CR2,2025-09-03,2025-09-03,1029,1034,W,repair,1.0,140.50,172.27
900350,CR2,2025-09-03,2025-09-03,1030,1031,C,maintenance,1.4,222.87,253.18
900351,CR2,2025-09-03,2025-09-03,1028,1032,C,repair,1.4,226.72,253.16
900352,CR2,2025-09-03,2025-09-03,1030,1035,C,internal_recon,0.8,137.56,121.75
900353,CR3,2025-09-03,2025-09-04,1052,1056,W,maintenance,2.4,322.03,311.21
900354,CR3,2025-09-03,2025-09-03,1053,1056,I,repair,3.1,298.54,0.00
900355,CR3,2025-09-03,2025-09-03,1053,1055,C,maintenance,2.3,388.56,0.00
900356,CR3,2025-09-03,2025-09-03,1053,1058,C,maintenance,1.4,240.95,0.00
900357,CR3,2025-09-03,2025-09-04,1049,1056,C,repair,1.3,219.82,166.67
900358,CR3,2025-09-03,2025-09-03,1052,1060,C,repair,1.6,270.20,217.81
900359,CR3,2025-09-03,2025-09-03,1053,1057,C,maintenance,1.9,334.03,208.32
900360,CR3,2025-09-03,2025-09-03,1050,1055,C,maintenance,1.5,243.50,0.00
900361,CR3,2025-09-03,2025-09-03,1050,1055,W,repair,2.6,339.85,289.09
900362,CR3,2025-09-03,2025-09-03,1049,1061,C,internal_recon,2.9,506.20,620.55
900363,CR3,2025-09-03,2025-09-03,1050,1054,C,maintenance,1.4,241.58,205.78
900364,CR3,2025-09-03,2025-09-08,1053,1056,C,maintenance,1.4,242.26,0.00
900365,CR3,2025-09-03,2025-09-05,1052,1062,W,maintenance,1.6,215.01,168.65
900366,CR3,2025-09-03,2025-09-03,1052,1062,C,internal_recon,1.7,272.06,324.05
900367,CR3,2025-09-03,2025-09-03,1052,1056,I,repair,1.7,170.41,0.00
900368,CR3,2025-09-03,2025-09-04,1050,1059,C,maintenance,1.3,214.46,247.27
900369,CR3,2025-09-03,2025-09-03,1053,1056,C,maintenance,1.2,209.60,232.42
900370,CR3,2025-09-03,2025-09-08,1050,1055,W,internal_recon,1.7,231.50,160.06
900371,CR3,2025-09-03,2025-09-03,1052,1058,W,maintenance,1.5,207.30,130.04
900372,CR3,2025-09-03,2025-09-04,1052,1059,I,internal_recon,1.5,132.11,115.71
900373,CR3,2025-09-03,2025-09-03,1051,1055,W,maintenance,1.8,243.13,259.75
900374,CR3,2025-09-03,2025-09-03,1050,1054,W,repair,1.5,193.20,206.28
900375,CR3,2025-09-03,2025-09-03,1049,1058,W,internal_recon,2.8,380.66,350.08
900376,CR3,2025-09-03,2025-09-03,1049,1060,C,maintenance,1.5,249.84,231.78
900377,CR3,2025-09-03,2025-09-03,1052,1058,W,repair,2.9,380.66,353.40
900378,CR3,2025-09-03,2025-09-03,1053,1056,C,maintenance,2.2,349.27,234.67
900379,CR3,2025-09-03,2025-09-03,1053,1056,W,maintenance,2.2,311.39,339.87
900380,CR3,2025-09-03,2025-09-03,1049,1062,I,maintenance,1.9,167.50,0.00
900381,CR3,2025-09-03,2025-09-03,1053,1060,C,repair,2.6,421.07,0.00
900382,CR3,2025-09-03,2025-09-05,1049,1060,C,internal_recon,1.8,303.33,186.22
900383,CR3,2025-09-03,2025-09-05,1051,1054,C,maintenance,1.1,180.97,140.89
900384,CR3,2025-09-03,2025-09-03,1049,1060,C,maintenance,1.0,175.70,185.12
900385,CR3,2025-09-03,2025-09-03,1052,1056,C,repair,0.9,151.96,153.62
900386,CR3,2025-09-03,2025-09-03,1050,1061,C,internal_recon,2.4,392.29,334.08
900387,CR3,2025-09-03,2025-09-03,1053,1056,C,recall,1.2,191.73,212.49
900388,CR3,2025-09-03,2025-09-03,1051,1055,C,maintenance,2.3,389.68,402.73
900389,CR3,2025-09-03,2025-09-03,1052,1060,C,maintenance,2.6,421.77,0.00
900390,CR3,2025-09-03,2025-09-03,1049,1058,I,repair,2.3,218.27,180.72
900391,CR3,2025-09-03,2025-09-03,1049,1057,C,repair,1.5,255.37,316.21
900392,CR3,2025-09-03,2025-09-03,1052,1056,C,internal_recon,2.2,371.18,0.00
900393,CR4,2025-09-03,2025-09-03,1076,1082,C,maintenance,0.6,100.04,73.06
900394,CR4,2025-09-03,2025-09-03,1074,1081,C,repair,1.2,198.40,138.79
900395,CR4,2025-09-03,2025-09-03,1076,1082,W,maintenance,1.2,168.04,174.14
900396,CR4,2025-09-03,2025-09-05,1077,1079,W,maintenance,1.6,210.35,175.08
900397,CR4,2025-09-03,2025-09-04,1075,1078,C,repair,1.8,292.41,333.22
900398,CR4,2025-09-03,2025-09-03,1075,1083,W,maintenance,2.8,379.46,238.15
900399,CR4,2025-09-03,2025-09-03,1076,1083,C,repair,0.5,86.54,71.27
900400,CR4,2025-09-03,2025-09-03,1074,1079,C,maintenance,1.3,227.91,228.87
900401,CR4,2025-09-03,2025-09-03,1075,1080,C,maintenance,1.4,240.62,303.73
900402,CR4,2025-09-03,2025-09-03,1076,1081,C,maintenance,2.3,372.71,362.52
900403,CR4,2025-09-03,2025-09-05,1077,1079,C,repair,1.0,166.03,155.12
900404,CR4,2025-09-03,2025-09-03,1075,1078,C,repair,2.0,325.09,409.32
900405,CR4,2025-09-03,2025-09-03,1077,1083,C,maintenance,1.7,288.24,350.89
900406,CR4,2025-09-03,2025-09-03,1077,1079,I,internal_recon,0.3,28.91,28.43
900407,CR4,2025-09-03,2025-09-03,1077,1085,C,maintenance,2.7,444.04,559.07
900408,CR4,2025-09-03,2025-09-03,1075,1084,I,maintenance,1.7,149.73,121.33
900409,CR4,2025-09-03,2025-09-03,1074,1083,W,maintenance,1.5,201.38,177.07
900410,CR4,2025-09-03,2025-09-04,1074,1078,C,repair,1.4,236.70,161.67
900411,CR4,2025-09-03,2025-09-05,1075,1079,C,maintenance,3.4,547.02,0.00
900412,CR4,2025-09-03,2025-09-05,1075,1081,W,recall,1.9,247.95,0.00
900413,CR4,2025-09-03,2025-09-03,1074,1085,C,maintenance,2.0,336.11,408.47
900414,CR4,2025-09-03,2025-09-03,1075,1085,C,maintenance,1.9,318.72,334.96
900415,CR4,2025-09-03,2025-09-03,1077,1085,C,maintenance,3.3,525.94,449.87
900416,CR4,2025-09-03,2025-09-03,1074,1084,C,maintenance,1.9,325.70,355.08
900417,CR4,2025-09-03,2025-09-03,1074,1082,W,maintenance,2.3,320.45,412.08
900418,CR4,2025-09-03,2025-09-03,1077,1084,C,maintenance,1.1,189.32,233.60
900419,CR4,2025-09-03,2025-09-08,1074,1078,C,repair,0.5,87.32,100.94
900420,CR4,2025-09-03,2025-09-03,1075,1085,C,repair,1.7,269.21,344.34
900421,CR4,2025-09-03,2025-09-03,1077,1079,W,recall,1.1,140.85,95.24
900422,CR4,2025-09-03,2025-09-04,1075,1078,C,repair,1.1,188.75,229.91
900423,CR4,2025-09-03,2025-09-08,1075,1079,C,repair,2.7,474.17,421.52
900424,CR4,2025-09-03,2025-09-03,1077,1080,C,repair,2.3,393.36,315.04
900425,CR4,2025-09-03,2025-09-03,1074,1084,C,maintenance,2.7,462.64,406.59
900426,CR4,2025-09-03,2025-09-03,1077,1083,C,internal_recon,3.5,600.18,673.36
900427,CR4,2025-09-03,2025-09-04,1075,1083,C,maintenance,1.2,210.76,249.28
900428,CR4,2025-09-03,2025-09-03,1077,1082,C,maintenance,3.1,501.88,347.34
900429,CR4,2025-09-03,2025-09-03,1077,1084,C,recall,1.5,245.03,157.26
900430,CR4,2025-09-03,2025-09-03,1075,1085,C,repair,1.1,181.99,163.18
900431,CR4,2025-09-03,2025-09-04,1077,1080,C,maintenance,2.4,383.35,286.28
900432,CR4,2025-09-03,2025-09-03,1074,1085,C,repair,1.9,302.82,262.02
900433,CR4,2025-09-03,2025-09-05,1077,1085,C,maintenance,3.9,657.32,632.55
900434,CR4,2025-09-03,2025-09-03,1076,1082,W,internal_recon,1.8,237.01,283.48
900435,CR4,2025-09-03,2025-09-03,1076,1078,W,maintenance,0.9,115.26,0.00
900436,CR4,2025-09-03,2025-09-03,1075,1084,C,maintenance,1.6,266.69,278.00
900437,CR4,2025-09-03,2025-09-03,1076,1080,C,repair,2.6,438.51,345.52
900438,CR4,2025-09-03,2025-09-03,1074,1081,I,repair,2.5,242.39,216.57
900439,CR4,2025-09-03,2025-09-03,1074,1083,W,internal_recon,1.7,230.70,212.71
900440,CR4,2025-09-03,2025-09-08,1076,1083,C,maintenance,1.6,269.95,308.72
900441,CR4,2025-09-03,2025-09-03,1076,1078,I,maintenance,2.0,188.47,150.86
900442,CR1,2025-09-04,2025-09-04,1010,1018,C,maintenance,0.9,146.15,125.08
900443,CR1,2025-09-04,2025-09-04,1009,1018,C,internal_recon,2.1,356.72,275.34
900444,CR1,2025-09-04,2025-09-04,1010,1014,C,repair,2.4,395.62,280.33
900445,CR1,2025-09-04,2025-09-04,1012,1014,I,internal_recon,2.4,217.18,133.53
900446,CR1,2025-09-04,2025-09-04,1011,1018,W,repair,2.5,349.39,282.37
900447,CR1,2025-09-04,2025-09-04,1010,1018,I,repair,1.2,110.20,92.46
900448,CR1,2025-09-04,2025-09-04,1010,1015,I,internal_recon,0.4,35.97,25.03
900449,CR1,2025-09-04,2025-09-04,1011,1018,C,repair,0.9,143.11,123.45
900450,CR1,2025-09-04,2025-09-04,1009,1017,I,internal_recon,0.9,80.18,100.94
900451,CR1,2025-09-04,2025-09-05,1009,1018,C,internal_recon,0.9,150.25,165.04
900452,CR1,2025-09-04,2025-09-04,1010,1014,I,repair,1.9,172.87,208.09
900453,CR1,2025-09-04,2025-09-04,1010,1016,C,repair,1.7,296.37,336.47
900454,CR1,2025-09-04,2025-09-04,1010,1015,C,recall,2.3,403.85,465.14
900455,CR1,2025-09-04,2025-09-04,1011,1013,C,repair,2.1,351.50,0.00
900456,CR1,2025-09-04,2025-09-04,1011,1018,C,maintenance,0.6,102.46,102.18
900457,CR1,2025-09-04,2025-09-06,1009,1014,C,internal_recon,2.6,427.68,0.00
900458,CR1,2025-09-04,2025-09-04,1010,1019,C,recall,1.6,269.78,188.16
900459,CR1,2025-09-04,2025-09-04,1010,1018,C,maintenance,1.2,205.35,213.33
900460,CR1,2025-09-04,2025-09-04,1009,1019,C,maintenance,1.8,295.44,331.31
900461,CR1,2025-09-04,2025-09-04,1011,1014,W,repair,1.2,163.32,135.42
900462,CR1,2025-09-04,2025-09-04,1010,1014,I,internal_recon,2.3,205.34,261.60
900463,CR1,2025-09-04,2025-09-04,1012,1015,W,maintenance,1.2,169.70,191.02
900464,CR1,2025-09-04,2025-09-04,1012,1017,C,internal_recon,1.6,265.82,166.97
900465,CR1,2025-09-04,2025-09-04,1011,1013,W,maintenance,2.3,312.78,303.86
900466,CR1,2025-09-04,2025-09-04,1009,1017,C,internal_recon,2.0,337.82,315.33
900467,CR1,2025-09-04,2025-09-04,1009,1016,C,repair,0.3,50.32,0.00
900468,CR1,2025-09-04,2025-09-04,1010,1013,C,recall,1.1,184.38,124.02
900469,CR1,2025-09-04,2025-09-04,1009,1018,C,maintenance,0.3,52.30,50.86
900470,CR1,2025-09-04,2025-09-04,1010,1015,W,maintenance,2.3,308.08,235.32
900471,CR1,2025-09-04,2025-09-04,1009,1016,C,repair,2.9,465.59,280.49
900472,CR1,2025-09-04,2025-09-04,1011,1013,C,maintenance,2.5,402.73,262.59
900473,CR2,2025-09-04,2025-09-06,1029,1031,I,internal_recon,0.8,71.61,61.15
900474,CR2,2025-09-04,2025-09-04,1030,1032,C,maintenance,2.3,380.57,258.85
900475,CR2,2025-09-04,2025-09-04,1029,1034,C,maintenance,1.9,307.81,0.00
900476,CR2,2025-09-04,2025-09-04,1028,1035,C,maintenance,2.5,433.25,330.11
900477,CR2,2025-09-04,2025-09-04,1029,1032,C,maintenance,1.6,256.01,198.50
900478,CR2,2025-09-04,2025-09-04,1028,1035,I,repair,2.4,214.17,201.27
900479,CR2,2025-09-04,2025-09-04,1030,1034,C,maintenance,1.3,218.14,136.88
900480,CR2,2025-09-04,2025-09-04,1028,1032,C,maintenance,2.1,369.44,449.37
900481,CR2,2025-09-04,2025-09-04,1028,1034,C,maintenance,3.8,629.76,0.00
900482,CR2,2025-09-04,2025-09-04,1029,1033,C,maintenance,0.7,118.26,126.76
900483,CR2,2025-09-04,2025-09-04,1029,1034,W,repair,1.7,222.73,166.81
900484,CR2,2025-09-04,2025-09-04,1029,1035,W,recall,1.1,152.21,140.57
900485,CR2,2025-09-04,2025-09-04,1030,1034,C,repair,1.1,183.15,121.37
900486,CR2,2025-09-04,2025-09-04,1028,1035,W,recall,1.3,169.11,213.07
900487,CR2,2025-09-04,2025-09-04,1030,1032,C,maintenance,1.6,266.00,192.99
900488,CR2,2025-09-04,2025-09-04,1029,1032,C,repair,0.5,84.57,54.04
900489,CR2,2025-09-04,2025-09-04,1030,1035,C,maintenance,1.9,317.99,372.76
900490,CR2,2025-09-04,2025-09-04,1028,1034,C,maintenance,1.6,266.35,318.31
900491,CR2,2025-09-04,2025-09-04,1028,1033,C,repair,1.6,264.46,279.92
900492,CR2,2025-09-04,2025-09-04,1028,1034,C,maintenance,1.2,191.28,235.88
900493,CR2,2025-09-04,2025-09-04,1030,1031,I,internal_recon,1.4,128.60,145.72
900494,CR2,2025-09-04,2025-09-04,1028,1035,C,repair,1.5,263.12,0.00
900495,CR2,2025-09-04,2025-09-04,1030,1034,C,repair,2.7,430.74,393.70
900496,CR2,2025-09-04,2025-09-04,1029,1034,W,repair,0.4,52.26,0.00
900497,CR2,2025-09-04,2025-09-04,1029,1035,C,repair,2.2,379.07,487.44
900498,CR2,2025-09-04,2025-09-04,1029,1035,C,maintenance,0.3,50.89,52.48
900499,CR3,2025-09-04,2025-09-04,1053,1057,C,maintenance,2.0,328.37,346.80
900500,CR3,2025-09-04,2025-09-04,1053,1055,C,maintenance,2.6,439.09,508.29
900501,CR3,2025-09-04,2025-09-04,1050,1054,C,maintenance,0.3,50.93,33.12
900502,CR3,2025-09-04,2025-09-04,1049,1054,C,maintenance,1.1,181.91,163.13
900503,CR3,2025-09-04,2025-09-04,1051,1056,C,maintenance,2.5,425.65,261.82
900504,CR3,2025-09-04,2025-09-04,1052,1060,C,maintenance,1.4,230.45,179.90
900505,CR3,2025-09-04,2025-09-04,1049,1054,W,internal_recon,1.7,219.56,159.74
900506,CR3,2025-09-04,2025-09-04,1050,1057,C,maintenance,1.3,210.26,207.16
900507,CR3,2025-09-04,2025-09-05,1051,1062,C,repair,1.6,277.05,199.25
900508,CR3,2025-09-04,2025-09-05,1053,1059,C,recall,0.7,115.19,0.00
900509,CR3,2025-09-04,2025-09-06,1050,1060,W,internal_recon,2.0,276.99,323.19
900510,CR3,2025-09-04,2025-09-04,1049,1058,C,repair,2.2,349.98,0.00
900511,CR3,2025-09-04,2025-09-04,1051,1060,W,maintenance,2.1,276.22,267.30
900512,CR3,2025-09-04,2025-09-04,1051,1058,W,maintenance,1.7,224.84,280.69
900513,CR3,2025-09-04,2025-09-06,1051,1054,W,maintenance,1.6,224.47,244.24
900514,CR3,2025-09-04,2025-09-04,1051,1058,C,internal_recon,0.8,138.08,129.42
900515,CR3,2025-09-04,2025-09-05,1049,1057,I,maintenance,1.4,135.39,139.66
900516,CR3,2025-09-04,2025-09-05,1049,1062,C,internal_recon,2.5,401.11,323.53
900517,CR3,2025-09-04,2025-09-04,1052,1058,W,repair,3.5,464.44,0.00
900518,CR3,2025-09-04,2025-09-04,1050,1054,C,internal_recon,2.1,347.13,416.78
900519,CR3,2025-09-04,2025-09-04,1051,1054,C,maintenance,3.2,519.12,577.83
900520,CR3,2025-09-04,2025-09-04,1053,1062,C,maintenance,1.8,316.20,326.57
900521,CR3,2025-09-04,2025-09-04,1050,1060,C,internal_recon,1.8,305.96,304.59
900522,CR3,2025-09-04,2025-09-04,1050,1057,C,maintenance,2.0,319.85,289.30
900523,CR3,2025-09-04,2025-09-04,1053,1056,W,repair,1.8,252.07,248.15
900524,CR3,2025-09-04,2025-09-04,1050,1061,I,internal_recon,1.4,124.49,92.89
900525,CR3,2025-09-04,2025-09-04,1051,1055,W,internal_recon,1.6,219.07,252.67
900526,CR3,2025-09-04,2025-09-04,1052,1062,C,maintenance,1.5,259.33,0.00
900527,CR3,2025-09-04,2025-09-04,1052,1056,C,repair,2.1,365.93,384.53
900528,CR3,2025-09-04,2025-09-04,1052,1062,C,maintenance,2.6,423.34,271.01
900529,CR3,2025-09-04,2025-09-04,1053,1062,W,internal_recon,1.4,198.75,176.37
900530,CR3,2025-09-04,2025-09-04,1050,1059,C,repair,0.3,51.82,65.92
900531,CR3,2025-09-04,2025-09-04,1049,1060,W,maintenance,0.8,109.25,134.33
900532,CR3,2025-09-04,2025-09-04,1049,1054,C,repair,1.5,261.43,233.40
900533,CR3,2025-09-04,2025-09-04,1051,1058,C,maintenance,1.7,284.44,311.88
900534,CR3,2025-09-04,2025-09-04,1053,1059,C,maintenance,2.1,350.75,0.00
900535,CR3,2025-09-04,2025-09-06,1052,1062,C,internal_recon,1.5,257.34,199.12
900536,CR3,2025-09-04,2025-09-06,1053,1059,C,maintenance,2.9,487.26,569.98
900537,CR3,2025-09-04,2025-09-04,1053,1060,C,repair,2.0,321.70,230.26
900538,CR3,2025-09-04,2025-09-04,1052,1060,C,repair,2.1,337.32,282.47
900539,CR3,2025-09-04,2025-09-06,1049,1055,C,repair,1.6,259.53,277.44
900540,CR3,2025-09-04,2025-09-04,1049,1061,C,maintenance,0.7,111.09,87.05
900541,CR3,2025-09-04,2025-09-04,1050,1061,C,recall,0.3,51.26,45.22
900542,CR3,2025-09-04,2025-09-04,1052,1060,C,maintenance,2.8,461.75,407.01
900543,CR3,2025-09-04,2025-09-04,1051,1054,W,maintenance,1.6,224.40,276.95
900544,CR3,2025-09-04,2025-09-04,1051,1062,C,repair,1.2,200.53,128.87
900545,CR3,2025-09-04,2025-09-04,1052,1054,C,maintenance,1.6,261.36,320.06
900546,CR3,2025-09-04,2025-09-04,1050,1056,C,maintenance,3.2,563.04,572.87
900547,CR3,2025-09-04,2025-09-04,1053,1056,C,maintenance,1.7,280.41,350.51
900548,CR3,2025-09-04,2025-09-04,1049,1056,C,maintenance,1.3,206.69,178.38
900549,CR3,2025-09-04,2025-09-04,1050,1061,C,maintenance,1.7,284.72,314.45
900550,CR3,2025-09-04,2025-09-04,1050,1060,C,internal_recon,2.8,466.34,351.24
900551,CR4,2025-09-04,2025-09-04,1077,1078,C,maintenance,2.5,434.72,0.00
900552,CR4,2025-09-04,2025-09-04,1075,1079,C,internal_recon,0.7,111.82,120.71
900553,CR4,2025-09-04,2025-09-04,1075,1085,C,repair,0.7,120.62,0.00
900554,CR4,2025-09-04,2025-09-04,1074,1079,W,maintenance,3.3,437.00,281.74
900555,CR4,2025-09-04,2025-09-04,1074,1078,C,maintenance,1.4,222.79,188.88
900556,CR4,2025-09-04,2025-09-04,1075,1082,C,maintenance,3.1,508.86,0.00
900557,CR4,2025-09-04,2025-09-09,1075,1081,C,maintenance,2.5,413.92,489.40
900558,CR4,2025-09-04,2025-09-04,1075,1078,C,maintenance,1.4,229.21,0.00
900559,CR4,2025-09-04,2025-09-04,1076,1078,C,internal_recon,1.8,303.68,356.23
900560,CR4,2025-09-04,2025-09-04,1076,1078,W,maintenance,1.3,173.28,172.75
900561,CR4,2025-09-04,2025-09-09,1076,1080,C,maintenance,2.6,456.35,531.60
900562,CR4,2025-09-04,2025-09-04,1077,1082,C,repair,1.9,328.63,290.15
900563,CR4,2025-09-04,2025-09-04,1074,1084,W,maintenance,2.5,328.45,409.76
900564,CR4,2025-09-04,2025-09-04,1076,1083,C,maintenance,1.6,274.31,275.01
900565,CR4,2025-09-04,2025-09-04,1075,1082,W,maintenance,1.4,185.50,204.31
900566,CR4,2025-09-04,2025-09-04,1074,1078,C,maintenance,0.9,148.14,138.93
900567,CR4,2025-09-04,2025-09-05,1076,1083,W,repair,0.5,66.43,41.08
900568,CR4,2025-09-04,2025-09-04,1074,1081,C,maintenance,2.1,363.15,369.70
900569,CR4,2025-09-04,2025-09-04,1077,1079,C,repair,1.1,178.27,227.38
900570,CR4,2025-09-04,2025-09-04,1077,1080,C,repair,0.4,67.09,81.79
900571,CR4,2025-09-04,2025-09-04,1076,1083,C,maintenance,0.6,101.42,96.06
900572,CR4,2025-09-04,2025-09-06,1075,1085,C,recall,1.1,188.43,151.56
900573,CR4,2025-09-04,2025-09-04,1077,1081,C,maintenance,2.3,371.15,351.29
900574,CR4,2025-09-04,2025-09-04,1075,1085,C,maintenance,3.1,498.69,500.38
900575,CR4,2025-09-04,2025-09-04,1075,1082,W,maintenance,1.6,207.67,239.68
900576,CR4,2025-09-04,2025-09-04,1075,1085,C,repair,1.7,293.31,356.96
900577,CR4,2025-09-04,2025-09-05,1077,1085,C,maintenance,2.9,495.66,301.72
900578,CR4,2025-09-04,2025-09-05,1076,1083,C,maintenance,1.6,253.14,0.00
900579,CR4,2025-09-04,2025-09-04,1074,1084,C,maintenance,3.0,503.19,535.25
900580,CR4,2025-09-04,2025-09-04,1076,1078,C,maintenance,2.5,422.92,487.61
900581,CR4,2025-09-04,2025-09-04,1074,1082,C,maintenance,1.8,287.49,264.02
900582,CR4,2025-09-04,2025-09-06,1074,1084,C,maintenance,1.8,295.06,324.17
900583,CR4,2025-09-04,2025-09-04,1077,1081,C,internal_recon,1.1,185.59,211.81
900584,CR4,2025-09-04,2025-09-04,1076,1078,C,repair,2.1,358.41,369.64
900585,CR4,2025-09-04,2025-09-04,1075,1081,W,maintenance,1.0,136.85,149.20
900586,CR4,2025-09-04,2025-09-04,1075,1084,C,maintenance,0.3,48.56,61.49
900587,CR4,2025-09-04,2025-09-04,1074,1078,C,maintenance,1.6,269.09,182.65
900588,CR4,2025-09-04,2025-09-04,1076,1081,W,maintenance,2.5,349.81,426.84
900589,CR4,2025-09-04,2025-09-04,1076,1082,W,maintenance,0.7,97.23,92.99
900590,CR4,2025-09-04,2025-09-04,1075,1084,I,repair,1.1,105.42,0.00
900591,CR1,2025-09-05,2025-09-05,1010,1018,C,recall,1.7,293.45,370.07
900592,CR1,2025-09-05,2025-09-05,1012,1018,I,internal_recon,1.2,121.96,0.00
900593,CR1,2025-09-05,2025-09-05,1012,1014,C,recall,3.2,542.53,0.00
900594,CR1,2025-09-05,2025-09-05,1010,1015,C,maintenance,2.8,456.26,371.26
900595,CR1,2025-09-05,2025-09-05,1010,1019,C,internal_recon,1.9,323.61,405.34
900596,CR1,2025-09-05,2025-09-05,1012,1014,W,maintenance,1.1,152.73,151.47
900597,CR1,2025-09-05,2025-09-05,1011,1019,C,repair,1.4,241.07,153.34
900598,CR1,2025-09-05,2025-09-06,1009,1019,C,maintenance,1.5,259.14,202.03
900599,CR1,2025-09-05,2025-09-10,1009,1016,C,maintenance,1.6,272.33,231.91
900600,CR1,2025-09-05,2025-09-05,1010,1015,C,maintenance,1.0,162.30,164.00
900601,CR1,2025-09-05,2025-09-05,1012,1019,I,maintenance,2.1,189.69,0.00
900602,CR1,2025-09-05,2025-09-05,1009,1015,C,repair,1.8,291.47,183.10
900603,CR1,2025-09-05,2025-09-07,1012,1014,C,maintenance,0.7,117.95,122.63
900604,CR1,2025-09-05,2025-09-05,1009,1014,C,maintenance,1.4,236.31,244.95
