snapshot_date,store_code,stock_number,new_used,model_year,make,model,days_in_stock,cost,list_price,price_drops
2025-09-01,CR2,210042,N,2026,Kia,Telluride,5,41975.03,45416.47,0
2025-09-01,CR2,210043,U,2022,Chevrolet,Silverado 1500,65,25518.73,28176.43,1
2025-09-01,CR2,210044,N,2026,Kia,Telluride,55,25246.51,27121.96,0
2025-09-01,CR2,210045,N,2026,Kia,K5,57,28002.10,31905.82,0
2025-09-01,CR2,210047,U,2020,Hyundai,Palisade,41,19951.39,22338.90,0
2025-09-01,CR2,210049,U,2020,GMC,SUV,12,25501.13,26307.82,2
2025-09-01,CR2,210050,N,2025,Kia,Sportage,53,33367.34,35997.12,1
2025-09-01,CR2,210051,N,2026,Kia,Seltos,53,45513.62,49245.27,1
2025-09-01,CR2,210052,N,2026,Kia,K5,61,31184.10,33798.74,0
2025-09-01,CR2,210053,U,2020,Jeep,SUV,24,11725.70,12214.04,2
2025-09-01,CR2,210054,N,2026,Kia,Telluride,4,36207.15,40326.66,0
2025-09-01,CR2,210055,N,2026,Kia,K5,21,21594.04,21535.58,3
2025-09-01,CR2,210056,N,2025,Kia,K5,64,39173.30,41410.59,2
2025-09-01,CR2,210057,N,2026,Kia,Forte,2,30330.67,32627.01,1
2025-09-01,CR2,210058,N,2026,Kia,Seltos,52,43407.33,46741.41,0
2025-09-01,CR2,210059,U,2023,Nissan,Sedan,14,26446.55,29088.33,0
2025-09-01,CR2,210060,U,2017,Nissan,SUV,46,20708.37,22022.61,1
2025-09-01,CR2,210061,N,2026,Kia,Telluride,12,24108.27,26023.33,0
2025-09-01,CR2,210062,U,2017,Subaru,Truck,29,19069.55,21403.68,1
2025-09-01,CR2,210063,N,2026,Kia,Telluride,58,33486.52,35543.84,1
2025-09-01,CR2,210064,U,2018,Kia,Forte,4,23509.28,25072.47,1
2025-09-01,CR2,210065,U,2021,Kia,Sportage,49,28231.14,31597.35,1
2025-09-01,CR2,210066,N,2026,Kia,Telluride,31,28837.91,31912.66,0
2025-09-01,CR2,210067,U,2021,Toyota,Sedan,59,23885.69,25286.60,1
2025-09-01,CR2,210068,U,2019,Kia,Forte,54,18363.75,19068.23,2
2025-09-01,CR2,210069,U,2024,Hyundai,Tucson,32,20064.99,21179.93,1
2025-09-01,CR2,210070,U,2024,Chevrolet,Tahoe,61,26280.97,28602.01,0
2025-09-01,CR2,210071,N,2025,Kia,Seltos,30,31222.32,36098.04,0
2025-09-01,CR2,210072,N,2026,Kia,Forte,40,28830.62,28208.83,3
2025-09-01,CR2,210073,U,2018,Chevrolet,Tahoe,65,17217.68,18340.75,0
2025-09-01,CR2,210074,N,2026,Kia,Seltos,40,33659.31,37617.84,0
2025-09-01,CR2,210075,N,2025,Kia,Forte,48,29008.37,31140.60,1
2025-09-01,CR2,210076,N,2026,Kia,Seltos,37,26043.55,30174.16,0
2025-09-01,CR2,210077,N,2025,Kia,Sorento,11,25547.82,27609.94,2
2025-09-01,CR2,210078,U,2022,Hyundai,Tucson,64,29652.51,32576.66,1
2025-09-01,CR2,210079,N,2026,Kia,Sorento,55,33059.33,36415.84,0
2025-09-01,CR2,210080,N,2026,Kia,Forte,6,29325.43,31258.38,0
2025-09-01,CR2,210081,N,2025,Kia,K5,23,29076.43,32119.97,0
2025-09-01,CR2,210082,N,2025,Kia,Sorento,55,30263.56,30390.03,2
2025-09-01,CR2,210083,U,2018,Jeep,Sedan,49,14191.53,15207.64,2
2025-09-01,CR2,210084,U,2020,Toyota,Truck,66,24242.27,27660.95,0
2025-09-01,CR2,210085,U,2023,Jeep,SUV,61,23406.58,24879.78,1
2025-09-01,CR2,210086,N,2026,Kia,Sorento,2,30458.38,35217.94,0
2025-09-01,CR2,210087,U,2024,GMC,Sedan,40,22292.53,23175.89,3
2025-09-01,CR2,210088,U,2020,Toyota,SUV,45,17694.02,19812.89,0
2025-09-01,CR2,210089,U,2017,Ford,Maverick,64,26361.05,28205.36,0
2025-09-01,CR2,210090,N,2026,Kia,Sorento,55,31242.37,33744.52,1
2025-09-01,CR2,210091,N,2026,Kia,Sportage,55,27897.30,30378.28,0
2025-09-01,CR2,210092,N,2025,Kia,Sorento,7,19631.76,20465.13,3
2025-09-01,CR2,210093,N,2026,Kia,Forte,31,42128.47,47078.53,0
2025-09-01,CR2,210094,N,2026,Kia,Seltos,14,30563.28,34282.55,1
2025-09-01,CR2,210095,N,2026,Kia,K5,24,26558.68,28224.30,0
2025-09-01,CR2,210096,U,2021,Ford,Mustang,65,12081.82,12701.22,2
2025-09-01,CR2,210097,N,2026,Kia,Seltos,17,31757.68,32165.42,2
2025-09-01,CR2,210098,U,2022,Ford,Bronco,44,18050.80,18707.57,1
2025-09-01,CR2,210099,N,2026,Kia,Forte,57,34579.94,36962.26,0
2025-09-01,CR2,210100,N,2025,Kia,Forte,57,37507.50,41832.45,1
2025-09-01,CR2,210101,U,2025,Hyundai,Santa Fe,25,23485.03,25756.99,1
2025-09-01,CR2,210102,U,2021,Honda,Sedan,56,19795.67,21326.43,1
2025-09-01,CR2,210103,N,2026,Kia,Sportage,8,31193.98,34208.33,0
2025-09-01,CR2,210104,N,2026,Kia,Forte,5,41203.02,44456.93,2
2025-09-01,CR2,210105,U,2024,Jeep,SUV,63,18395.81,19882.82,1
2025-09-01,CR2,210106,U,2018,Toyota,Truck,5,27926.34,29725.32,0
2025-09-01,CR2,210107,N,2026,Kia,Telluride,26,39309.64,41438.99,1
2025-09-01,CR2,210108,U,2019,Jeep,Sedan,64,23134.50,25787.37,1
2025-09-01,CR2,210109,U,2024,Nissan,Truck,64,27812.50,29061.25,1
2025-09-01,CR2,210110,N,2026,Kia,Carnival,35,19159.58,20695.24,0
2025-09-01,CR2,210111,N,2026,Kia,Telluride,9,32048.02,33554.90,3
2025-09-01,CR2,210112,N,2026,Kia,Carnival,25,44841.79,47675.44,0
2025-09-01,CR2,210113,U,2017,Honda,Sedan,12,19004.77,19720.21,2
2025-09-01,CR2,210114,U,2020,Hyundai,Tucson,19,15445.98,17463.17,0
2025-09-01,CR2,210115,N,2026,Kia,Carnival,17,21399.63,22785.98,0
2025-09-01,CR2,210116,N,2025,Kia,Sorento,33,33488.67,34640.85,1
2025-09-01,CR2,210117,N,2026,Kia,K5,55,28782.73,31413.82,1
2025-09-01,CR2,210118,N,2025,Kia,Seltos,13,30907.99,33754.75,1
2025-09-01,CR2,210119,N,2026,Kia,K5,23,35060.11,35237.18,4
2025-09-01,CR2,210120,U,2023,Jeep,Sedan,32,6000.00,6743.80,1
2025-09-01,CR2,210121,N,2026,Kia,Telluride,25,29730.74,33353.08,1
2025-09-01,CR2,210122,U,2021,Subaru,Sedan,22,20336.53,22169.20,0
2025-09-01,CR2,210123,U,2020,Chevrolet,Equinox,16,18215.30,19563.00,1
2025-09-01,CR2,210124,N,2026,Kia,Carnival,14,40220.36,43502.58,2
2025-09-01,CR2,210125,N,2025,Kia,Carnival,43,39948.77,45145.63,0
2025-09-01,CR2,210126,N,2026,Kia,Carnival,25,39660.29,39676.85,3
2025-09-01,CR2,210127,U,2018,Honda,Sedan,16,15135.98,16256.13,0
2025-09-01,CR2,210128,N,2026,Kia,Forte,42,37299.19,42871.79,0
2025-09-01,CR2,210129,N,2025,Kia,Carnival,60,35138.12,37860.12,2
2025-09-01,CR2,210130,U,2025,Honda,SUV,13,18748.86,20371.63,0
2025-09-01,CR2,210131,N,2026,Kia,Seltos,45,26467.72,29348.72,0
2025-09-01,CR2,210132,U,2025,Ford,F-150,67,14752.59,15961.79,0
2025-09-01,CR2,210133,N,2026,Kia,Telluride,39,35339.56,37348.76,2
2025-09-01,CR2,210134,U,2018,Jeep,Sedan,14,20131.65,22991.20,0
2025-09-01,CR2,210135,N,2026,Kia,Telluride,62,46761.43,53534.38,0
2025-09-01,CR2,210136,U,2025,Subaru,Sedan,37,23556.05,24272.68,1
2025-09-01,CR2,210137,N,2026,Kia,Seltos,30,36011.35,37898.83,2
2025-09-01,CR2,210138,N,2026,Kia,Forte,50,34299.15,35006.13,2
2025-09-01,CR2,210139,N,2026,Kia,Sportage,38,37699.09,38881.58,1
2025-09-01,CR2,210140,N,2026,Kia,Forte,59,33065.56,34404.85,1
2025-09-01,CR2,210141,U,2020,Toyota,SUV,61,21637.05,23250.90,0
2025-09-01,CR2,210142,N,2026,Kia,Forte,8,39214.54,43736.92,0
2025-09-01,CR2,210143,N,2026,Kia,K5,57,31915.11,34950.34,1
2025-09-01,CR2,210144,U,2020,Honda,SUV,2,21007.79,23312.61,0
2025-09-01,CR2,210145,N,2026,Kia,Sorento,13,35889.53,38531.77,1
2025-09-01,CR2,210146,N,2026,Kia,Sportage,17,30853.15,33410.62,1
2025-09-01,CR2,210147,N,2026,Kia,K5,8,25960.81,27756.58,0
2025-09-01,CR2,210148,N,2026,Kia,Seltos,4,22929.26,24526.21,1
2025-09-01,CR2,210149,N,2026,Kia,Telluride,35,23593.51,25706.52,1
2025-09-01,CR2,210150,N,2025,Kia,Sorento,51,31661.42,34915.82,1
2025-09-01,CR2,210151,N,2026,Kia,Carnival,16,19667.80,20946.73,1
2025-09-01,CR2,210152,U,2024,Kia,Seltos,46,12375.22,13010.45,2
2025-09-01,CR2,210153,U,2021,Jeep,Truck,47,17032.89,18272.21,0
2025-09-01,CR2,210154,N,2026,Kia,Sorento,6,35426.32,40039.98,0
2025-09-01,CR2,210155,U,2022,Hyundai,Ioniq 5,41,22833.17,22898.17,2
2025-09-01,CR2,210156,N,2026,Kia,K5,32,32794.54,33846.06,2
2025-09-01,CR2,210157,N,2025,Kia,Telluride,29,35065.54,38811.15,0
2025-09-01,CR2,210158,U,2017,Ford,Maverick,26,20922.65,22931.36,0
2025-09-01,CR2,210159,U,2022,GMC,Sedan,39,16782.85,18966.09,0
2025-09-01,CR2,210160,N,2026,Kia,Seltos,10,30375.29,33088.59,2
2025-09-01,CR2,210161,N,2026,Kia,Forte,5,41305.89,42403.24,3
2025-09-01,CR2,210162,U,2017,Kia,Seltos,68,31138.20,32730.98,1
2025-09-01,CR2,210163,U,2021,Ford,Mustang,49,17892.54,19112.21,1
2025-09-01,CR2,210164,U,2018,Jeep,Sedan,44,22442.66,22824.01,2
2025-09-01,CR2,210165,N,2026,Kia,Carnival,48,27305.93,28105.09,2
2025-09-01,CR2,210166,U,2018,Kia,Sportage,44,24226.23,25862.81,2
2025-09-01,CR2,210167,N,2025,Kia,Seltos,7,24535.43,26969.94,0
2025-09-01,CR2,210168,N,2026,Kia,Sportage,25,28733.23,27449.91,4
2025-09-01,CR2,210169,N,2026,Kia,Carnival,55,32173.52,35702.29,0
2025-09-01,CR2,210170,N,2026,Kia,Carnival,47,36650.90,41681.25,0
2025-09-01,CR2,210171,U,2020,Toyota,Sedan,33,17563.86,20304.48,0
2025-09-01,CR2,210172,U,2018,Honda,Sedan,50,21181.31,23475.25,0
2025-09-01,CR2,210173,U,2021,Honda,Sedan,41,25118.76,26344.72,2
2025-09-01,CR2,210174,N,2026,Kia,Sportage,35,41512.79,45281.45,1
2025-09-01,CR2,210175,U,2022,Hyundai,Sonata,18,14772.28,16073.85,1
2025-09-01,CR2,210176,N,2026,Kia,Sorento,24,28788.10,28992.55,2
2025-09-01,CR2,210177,N,2025,Kia,Forte,44,14228.72,16105.13,0
2025-09-01,CR2,210178,N,2026,Kia,Sportage,59,22326.36,23851.39,0
2025-09-01,CR2,210179,U,2021,Honda,SUV,53,20560.58,21700.68,1
2025-09-01,CR2,210180,U,2022,Subaru,Truck,28,18315.38,20087.13,1
2025-09-01,CR2,210181,N,2025,Kia,Sportage,49,43628.13,46381.64,1
2025-09-01,CR2,210182,U,2025,Hyundai,Ioniq 5,36,33849.32,37293.77,0
2025-09-01,CR2,210183,N,2025,Kia,Seltos,19,41475.80,43383.13,1
2025-09-01,CR2,210184,U,2022,Kia,Sportage,68,26269.24,28966.86,1
2025-09-01,CR2,210185,U,2022,Honda,Sedan,59,22020.02,23127.32,2
2025-09-01,CR2,210186,N,2025,Kia,Telluride,32,53719.93,58200.04,0
2025-09-01,CR2,210187,U,2017,GMC,Sedan,59,18325.57,19267.96,1
2025-09-01,CR2,210188,U,2019,Ford,Mustang,46,22371.68,24587.22,0
2025-09-01,CR2,210190,U,2017,Honda,Sedan,10,31662.32,31616.59,2
2025-09-01,CR2,210191,U,2017,Ford,F-150,19,10972.01,11212.93,2
2025-09-01,CR2,210192,U,2019,Toyota,Truck,20,23016.53,26453.75,0
2025-09-01,CR2,210193,N,2026,Kia,Forte,12,40730.75,44327.01,0
2025-09-01,CR2,210195,U,2023,Kia,Sportage,11,11176.97,12709.03,0
2025-09-01,CR2,210196,N,2026,Kia,Sportage,14,36471.13,38374.05,1
2025-09-01,CR2,210197,N,2026,Kia,K5,13,36416.51,38897.24,0
2025-09-01,CR2,210198,N,2025,Kia,Forte,24,37872.35,42555.48,0
2025-09-01,CR2,210199,N,2026,Kia,Sportage,37,28264.08,32235.01,0
2025-09-01,CR2,210200,N,2026,Kia,Forte,37,40912.15,43736.04,1
2025-09-01,CR2,210201,U,2018,Toyota,Sedan,63,22925.30,25423.48,1
2025-09-01,CR2,210202,U,2024,GMC,Truck,62,23124.97,25213.32,1
2025-09-01,CR2,210203,N,2026,Kia,Carnival,34,45035.54,49874.00,0
2025-09-01,CR2,210204,U,2023,Ford,Escape,54,24364.10,27136.96,1
2025-09-01,CR2,210205,U,2017,Subaru,Truck,48,23077.62,25110.90,0
2025-09-01,CR2,210206,U,2018,Subaru,SUV,11,35759.20,36908.62,1
2025-09-01,CR3,310001,N,2025,Ford,Mustang,46,50695.05,55290.36,0
2025-09-01,CR3,310002,N,2025,Ford,Mustang,51,23976.93,25891.78,0
2025-09-01,CR3,310003,N,2026,Ford,Bronco,33,11527.11,12448.53,0
2025-09-01,CR3,310004,U,2020,Subaru,SUV,15,25510.31,27730.29,0
2025-09-01,CR3,310005,U,2017,GMC,SUV,52,19718.58,22069.15,1
2025-09-01,CR3,310006,U,2018,Ford,Expedition,15,30465.87,33201.35,2
2025-09-01,CR3,310007,N,2026,Ford,Escape,24,33428.96,36248.46,0
2025-09-01,CR3,310008,U,2020,Subaru,Sedan,67,14298.74,14952.25,1
2025-09-01,CR3,310009,N,2026,Ford,Bronco,64,36127.76,37972.71,1
2025-09-01,CR3,310010,N,2026,Ford,Escape,23,23822.75,24824.27,2
2025-09-01,CR3,310011,U,2025,Nissan,Truck,34,18743.64,21698.75,0
2025-09-01,CR3,310013,N,2026,Ford,Super Duty,50,23795.04,25994.44,0
2025-09-01,CR3,310014,N,2026,Ford,Mustang,3,43263.99,46565.20,1
2025-09-01,CR3,310015,N,2026,Ford,Explorer,23,29929.03,33381.93,1
2025-09-01,CR3,310016,U,2022,Subaru,Sedan,64,19609.06,21083.71,1
2025-09-01,CR3,310017,U,2023,Jeep,Sedan,34,17082.06,16710.38,3
2025-09-01,CR3,310018,N,2026,Ford,Bronco,45,25434.99,26984.76,2
2025-09-01,CR3,310019,N,2026,Ford,F-150,28,30212.55,33037.11,1
2025-09-01,CR3,310020,N,2026,Ford,Explorer,29,41138.06,45339.92,0
2025-09-01,CR3,310021,N,2025,Ford,Explorer,11,29233.06,31502.37,0
2025-09-01,CR3,310022,N,2026,Ford,Escape,23,25908.42,27872.82,1
2025-09-01,CR3,310023,N,2026,Ford,Mustang,36,35167.77,35596.61,2
2025-09-01,CR3,310024,U,2024,GMC,Sedan,63,24344.40,25562.96,1
2025-09-01,CR3,310025,N,2026,Ford,Maverick,50,47541.69,52998.37,1
2025-09-01,CR3,310026,N,2026,Ford,Expedition,42,23165.79,23963.88,3
2025-09-01,CR3,310027,U,2019,Nissan,Truck,4,23003.28,25868.38,0
2025-09-01,CR3,310028,N,2026,Ford,Maverick,26,21892.66,25134.78,0
2025-09-01,CR3,310029,U,2020,Hyundai,Tucson,42,20556.25,22455.21,0
2025-09-01,CR3,310030,U,2018,Nissan,Sedan,13,15889.53,17835.65,1
2025-09-01,CR3,310031,U,2021,Honda,Sedan,39,23129.88,26294.14,0
2025-09-01,CR3,310032,N,2026,Ford,Expedition,36,43393.21,45429.27,1
2025-09-01,CR3,310033,U,2020,GMC,Sedan,25,14357.10,15479.50,1
2025-09-01,CR3,310034,N,2026,Ford,Maverick,29,24521.38,26113.76,0
2025-09-01,CR3,310035,N,2026,Ford,Explorer,11,37114.68,40276.12,1
2025-09-01,CR3,310036,N,2026,Ford,Bronco,7,40215.72,42343.00,1
2025-09-01,CR3,310037,U,2020,Hyundai,Sonata,56,12196.09,12945.07,1
2025-09-01,CR3,310038,U,2021,Hyundai,Tucson,2,16091.66,17767.51,0
2025-09-01,CR3,310039,U,2021,Ford,Mustang,6,21231.36,23007.70,0
2025-09-01,CR3,310040,N,2026,Ford,Maverick,4,41699.25,45267.24,2
2025-09-01,CR3,310041,U,2020,Ford,Escape,40,21881.44,22706.15,2
2025-09-01,CR3,310042,N,2026,Ford,Expedition,32,32564.29,34417.15,1
2025-09-01,CR3,310043,N,2026,Ford,Expedition,67,24190.28,25734.06,0
2025-09-01,CR3,310044,U,2023,Subaru,SUV,35,21976.80,22707.28,1
2025-09-01,CR3,310045,N,2025,Ford,Explorer,53,22048.65,23798.30,0
2025-09-01,CR3,310046,N,2026,Ford,Expedition,31,32874.67,36196.32,1
2025-09-01,CR3,310047,N,2026,Ford,Escape,42,44246.39,44256.62,2
2025-09-01,CR3,310048,U,2018,Chevrolet,Equinox,11,24309.69,25249.87,1
2025-09-01,CR3,310049,N,2026,Ford,Maverick,34,31257.40,35240.69,0
2025-09-01,CR3,310050,N,2026,Ford,Expedition,13,21428.37,22958.74,1
2025-09-01,CR3,310051,N,2026,Ford,Expedition,27,35720.38,39684.73,0
2025-09-01,CR3,310052,N,2026,Ford,Mustang,34,41990.04,46545.83,0
2025-09-01,CR3,310054,N,2026,Ford,Explorer,14,32914.54,34338.97,1
2025-09-01,CR3,310055,U,2024,Honda,Truck,45,25388.87,27299.16,0
2025-09-01,CR3,310056,U,2023,Chevrolet,Tahoe,50,20450.81,22132.99,1
2025-09-01,CR3,310057,U,2021,Kia,Seltos,59,26876.21,30750.45,0
2025-09-01,CR3,310058,U,2021,Honda,Sedan,61,12379.55,12919.57,1
2025-09-01,CR3,310059,U,2018,Subaru,SUV,64,18193.00,19582.13,1
2025-09-01,CR3,310060,N,2025,Ford,Maverick,65,27381.36,30101.49,0
2025-09-01,CR3,310061,U,2020,Jeep,SUV,56,18635.98,20076.60,1
2025-09-01,CR3,310062,N,2026,Ford,Bronco,16,48275.55,51271.35,1
2025-09-01,CR3,310063,U,2022,Kia,K5,10,24719.39,26832.03,0
2025-09-01,CR3,310064,N,2026,Ford,Explorer,26,29250.56,33111.91,0
2025-09-01,CR3,310065,N,2026,Ford,Maverick,4,41107.87,45610.53,0
2025-09-01,CR3,310066,U,2024,Nissan,Sedan,46,11990.42,12472.10,1
2025-09-01,CR3,310067,U,2019,Chevrolet,Blazer,9,9140.29,10086.11,1
2025-09-01,CR3,310068,N,2025,Ford,Escape,40,33986.48,37442.73,0
2025-09-01,CR3,310069,N,2026,Ford,Mustang,40,32574.68,37116.47,0
2025-09-01,CR3,310070,N,2025,Ford,Explorer,26,21134.35,23032.84,0
2025-09-01,CR3,310071,N,2026,Ford,Expedition,67,39361.92,42958.45,0
2025-09-01,CR3,310072,N,2026,Ford,Super Duty,39,24867.21,27649.27,1
2025-09-01,CR3,310073,U,2019,Ford,Expedition,18,22840.27,24574.35,0
2025-09-01,CR3,310074,U,2025,GMC,SUV,17,23319.29,25368.21,2
2025-09-01,CR3,310075,N,2026,Ford,Mustang,68,41584.77,44967.39,1
2025-09-01,CR3,310076,U,2025,Subaru,SUV,20,22108.47,24814.43,0
2025-09-01,CR3,310077,N,2026,Ford,Escape,41,27232.78,28876.90,1
2025-09-01,CR3,310078,N,2026,Ford,Maverick,65,36544.97,40505.45,1
2025-09-01,CR3,310079,N,2025,Ford,Maverick,29,35361.13,39709.53,0
2025-09-01,CR3,310080,N,2026,Ford,Escape,33,23083.63,24664.22,2
2025-09-01,CR3,310082,N,2026,Ford,Super Duty,64,31641.25,34445.60,1
2025-09-01,CR3,310083,N,2026,Ford,Expedition,39,37263.50,38449.06,2
2025-09-01,CR3,310084,N,2026,Ford,Expedition,34,30392.67,32234.02,0
2025-09-01,CR3,310085,U,2021,Chevrolet,Colorado,60,17483.63,20157.12,0
2025-09-01,CR3,310086,N,2026,Ford,Bronco,8,41715.28,48373.88,0
2025-09-01,CR3,310087,N,2026,Ford,Mustang,26,37584.42,39562.04,1
2025-09-01,CR3,310088,U,2021,GMC,SUV,69,17470.73,19126.01,1
2025-09-01,CR3,310089,U,2025,Nissan,Truck,40,16320.53,17167.89,2
2025-09-01,CR3,310090,U,2020,Jeep,Sedan,69,18798.68,20347.23,1
2025-09-01,CR3,310091,N,2026,Ford,F-150,56,35656.25,39180.72,1
2025-09-01,CR3,310092,U,2024,Subaru,Truck,5,23849.81,26611.98,0
2025-09-01,CR3,310093,N,2026,Ford,Super Duty,11,38492.59,41150.84,0
2025-09-01,CR3,310094,U,2024,Chevrolet,Colorado,2,22677.45,25172.72,0
2025-09-01,CR3,310095,N,2025,Ford,Explorer,61,34422.01,38491.83,1
2025-09-01,CR3,310096,U,2022,Jeep,Sedan,6,21526.65,24728.96,0
2025-09-01,CR3,310097,U,2020,Kia,Telluride,38,28330.80,32502.70,0
2025-09-01,CR3,310098,N,2026,Ford,Expedition,40,27269.82,30587.54,1
2025-09-01,CR3,310099,N,2026,Ford,Explorer,59,43732.13,48199.47,0
2025-09-01,CR3,310100,N,2026,Ford,Maverick,2,35058.41,37181.12,1
2025-09-01,CR3,310101,N,2026,Ford,Escape,11,31135.91,31777.25,2
2025-09-01,CR3,310102,N,2026,Ford,Explorer,9,40929.90,45868.20,0
2025-09-01,CR3,310103,N,2026,Ford,Expedition,30,36328.55,41172.89,0
2025-09-01,CR3,310104,N,2026,Ford,Bronco,46,41330.71,44659.59,2
2025-09-01,CR3,310105,U,2024,Jeep,Truck,48,28517.01,30200.69,2
2025-09-01,CR3,310106,N,2026,Ford,Escape,20,33013.74,35487.89,0
2025-09-01,CR3,310107,N,2026,Ford,Maverick,35,27266.48,29416.17,0
2025-09-01,CR3,310108,N,2026,Ford,Mustang,17,26755.26,28625.18,1
2025-09-01,CR3,310109,N,2026,Ford,Explorer,24,31761.97,33372.34,1
2025-09-01,CR3,310110,N,2026,Ford,Maverick,27,34525.36,37747.93,1
2025-09-01,CR3,310111,N,2026,Ford,Maverick,18,41394.20,43764.94,2
2025-09-01,CR3,310112,N,2025,Ford,Bronco,36,26013.41,30018.71,0
2025-09-01,CR3,310114,N,2025,Ford,Super Duty,40,30490.32,32339.00,1
2025-09-01,CR3,310115,U,2021,Ford,Maverick,5,23894.69,26104.06,1
2025-09-01,CR3,310116,N,2026,Ford,Maverick,53,38647.31,41298.85,1
2025-09-01,CR3,310117,U,2025,Toyota,Truck,28,21401.67,23290.41,2
2025-09-01,CR3,310118,N,2026,Ford,Explorer,39,44750.35,51374.25,0
2025-09-01,CR3,310119,U,2022,Subaru,Truck,57,25207.14,27263.84,2
2025-09-01,CR3,310120,U,2022,Nissan,SUV,64,18278.26,19930.77,0
2025-09-01,CR3,310121,N,2026,Ford,Escape,17,21748.38,23184.14,0
2025-09-01,CR3,310122,N,2025,Ford,Explorer,49,45666.26,46834.71,4
2025-09-01,CR3,310123,N,2025,Ford,Escape,45,30336.23,32693.23,0
2025-09-01,CR3,310124,N,2026,Ford,Bronco,59,25560.13,26655.38,1
2025-09-01,CR3,310125,N,2026,Ford,Mustang,54,28450.23,30813.09,0
2025-09-01,CR3,310126,N,2026,Ford,Super Duty,4,25555.75,29438.05,0
2025-09-01,CR3,310127,N,2026,Ford,Bronco,65,30051.20,32509.59,0
2025-09-01,CR3,310128,U,2017,Hyundai,Tucson,17,24486.18,26387.97,0
2025-09-01,CR3,310129,N,2025,Ford,Super Duty,17,29259.43,32331.40,0
2025-09-01,CR3,310130,N,2026,Ford,Mustang,44,26393.13,27889.97,1
2025-09-01,CR3,310131,N,2025,Ford,Mustang,22,32160.57,33650.21,2
2025-09-01,CR3,310132,U,2018,Jeep,Sedan,67,17868.12,20568.50,0
2025-09-01,CR3,310133,U,2020,Nissan,Truck,48,24241.45,27275.47,1
2025-09-01,CR3,310134,N,2025,Ford,Super Duty,41,22467.14,25020.95,0
2025-09-01,CR3,310135,N,2026,Ford,Expedition,37,38435.16,38516.34,2
2025-09-01,CR3,310137,U,2018,Honda,Truck,12,19519.97,20410.22,1
2025-09-01,CR3,310138,N,2026,Ford,Mustang,27,31135.20,33304.29,0
2025-09-01,CR3,310139,N,2025,Ford,Mustang,16,39701.26,43541.26,0
2025-09-01,CR3,310140,N,2025,Ford,F-150,51,38465.94,42426.07,0
2025-09-01,CR3,310141,N,2026,Ford,Maverick,26,26048.97,27658.36,2
2025-09-01,CR3,310142,N,2026,Ford,F-150,21,43981.31,44896.44,2
2025-09-01,CR3,310143,U,2024,Toyota,Truck,43,21424.92,23248.09,0
2025-09-01,CR3,310144,N,2026,Ford,Super Duty,57,31860.86,34351.71,1
2025-09-01,CR3,310145,U,2024,Nissan,Sedan,41,21629.54,21717.58,2
2025-09-01,CR3,310146,U,2021,Honda,Sedan,51,23409.77,24097.78,1
2025-09-01,CR3,310147,N,2025,Ford,Mustang,46,18187.26,19173.64,1
2025-09-01,CR3,310148,N,2025,Ford,Expedition,64,31446.96,33673.03,1
2025-09-01,CR3,310149,N,2026,Ford,Expedition,4,34625.19,36865.84,0
2025-09-01,CR3,310150,N,2025,Ford,Super Duty,40,34375.51,37861.93,1
2025-09-01,CR3,310151,U,2018,Kia,Seltos,17,23269.63,26027.46,1
2025-09-01,CR3,310152,U,2019,Hyundai,Santa Fe,4,19557.26,20970.76,0
2025-09-01,CR3,310153,U,2023,Chevrolet,Blazer,20,15737.36,17428.87,0
2025-09-01,CR3,310154,N,2026,Ford,Explorer,55,34243.75,36243.59,1
2025-09-01,CR3,310155,N,2025,Ford,Super Duty,22,32057.02,35833.26,0
2025-09-01,CR3,310156,N,2026,Ford,Expedition,63,33575.37,36004.70,1
2025-09-01,CR3,310157,U,2025,Chevrolet,Colorado,56,13197.42,13430.24,2
2025-09-01,CR3,310158,U,2019,Jeep,SUV,34,11501.56,12241.97,0
2025-09-01,CR3,310159,N,2026,Ford,Expedition,24,33753.68,38063.91,0
2025-09-01,CR3,310160,N,2026,Ford,F-150,12,33534.11,36223.43,0
2025-09-01,CR3,310161,N,2026,Ford,Bronco,46,34134.88,38337.35,0
2025-09-01,CR3,310162,U,2017,Nissan,SUV,11,21095.90,24172.05,0
2025-09-01,CR3,310163,U,2025,Chevrolet,Silverado 1500,56,21512.54,21797.90,3
2025-09-01,CR3,310164,N,2026,Ford,Escape,38,33622.25,36137.62,0
2025-09-01,CR3,310165,U,2019,Hyundai,Ioniq 5,52,20640.56,22761.16,1
2025-09-01,CR3,310166,N,2026,Ford,Maverick,8,27819.78,29883.13,1
2025-09-01,CR3,310167,N,2025,Ford,F-150,64,39052.41,43218.01,0
2025-09-01,CR3,310168,N,2026,Ford,Mustang,48,37102.18,38482.03,2
2025-09-01,CR3,310169,U,2018,Ford,Escape,64,22261.20,25448.81,0
2025-09-01,CR3,310170,U,2022,Honda,Sedan,30,14309.19,15201.51,1
2025-09-01,CR3,310171,N,2026,Ford,Expedition,13,41150.48,45295.65,0
2025-09-01,CR3,310172,N,2026,Ford,Super Duty,30,27970.72,30016.29,0
2025-09-01,CR3,310173,U,2024,Jeep,SUV,2,19790.44,20151.05,3
2025-09-01,CR3,310174,N,2026,Ford,Expedition,33,17492.67,18609.67,0
2025-09-01,CR3,310175,N,2025,Ford,Maverick,32,35174.38,38346.49,1
